{MDACODE=550cd7f1-117b-41b2-9fd4-f4c911c3cea0, IDNum=742857887, IDType=0, FirstName=Britteny, LastName=Mollin, City=Wanliang, Street=Russell, BuildingNumber=71, Barcode=B75F7AF6-4E69-E994-38D4-B5CE5AB3DC18, GetDate=18.02.2021, TakeDate=13.03.2021, ResultDate=22/01/2021}
{MDACODE=af8384bd-7f59-4234-bbf5-20b4fbb7560d, IDNum=155512615, IDType=1, FirstName=Shurlocke, LastName=Shoveller, City=Dolní Bojanovice, Street=Heffernan, BuildingNumber=74, Barcode=3B168217-ECE2-B178-2E66-E8A839AA9097, GetDate=11.10.2021, TakeDate=04.12.2021, ResultDate=10/5/2021}
{MDACODE=f7fce204-a7b5-4989-b5d5-bc6f5419fc6e, IDNum=738823309, IDType=2, FirstName=Pavel, LastName=Ellwood, City=Piaocao, Street=Bluestem, BuildingNumber=1, Barcode=463C6A34-5AB4-C75F-97DE-9A5AC72B2A52, GetDate=07.03.2021, TakeDate=14.02.2021, ResultDate=18/10/2021}
{MDACODE=2585513a-0b79-46a2-b000-7bd9b8b5a45b, IDNum=386392310, IDType=0, FirstName=Yoshiko, LastName=Duignan, City=Solna, Street=Graedel, BuildingNumber=41, Barcode=D169A23B-B7EB-3D09-FE3D-DA79EC712A12, GetDate=17.08.2021, TakeDate=22.12.2021, ResultDate=24/06/2021}
{MDACODE=27a2d65c-393a-44e9-b465-1fc8f2fa0999, IDNum=167408843, IDType=2, FirstName=Welsh, LastName=Eringey, City=Berea, Street=Jackson, BuildingNumber=86, Barcode=E25EB1BA-7AB7-483F-D83C-B8717D648A75, GetDate=20.07.2021, TakeDate=08.07.2021, ResultDate=17/03/2021}
{MDACODE=59691e83-9d0b-43a8-90a9-874415206ac0, IDNum=474075981, IDType=0, FirstName=Vinny, LastName=Casassa, City=Lyubimets, Street=Browning, BuildingNumber=43, Barcode=CD29338C-0DB7-886C-7662-0C9319DD7AAC, GetDate=24.07.2021, TakeDate=10.03.2021, ResultDate=6/5/2021}
{MDACODE=89393e52-3a94-4191-b01d-d2eb5846c2ab, IDNum=757136048, IDType=0, FirstName=Armando, LastName=Roostan, City=Ratnapura, Street=Sugar, BuildingNumber=96, Barcode=534A6455-ECA7-C144-6173-68D8C260C1DB, GetDate=06.09.2021, TakeDate=07.10.2021, ResultDate=23/05/2021}
{MDACODE=9cfa0ddd-6aa4-43ff-ba6b-9b31eddd3ae5, IDNum=233262357, IDType=1, FirstName=Mortie, LastName=Davydychev, City=Korets’, Street=Havey, BuildingNumber=31, Barcode=AA716310-8A4D-BE73-5E6C-7262BE6627E4, GetDate=20.12.2021, TakeDate=24.03.2021, ResultDate=26/06/2021}
{MDACODE=240e8332-b8f1-4b44-9f8b-387504e61fc1, IDNum=504560111, IDType=1, FirstName=Gavra, LastName=Krauze, City=Shaoguan, Street=Brentwood, BuildingNumber=35, Barcode=43623597-19A2-D122-A673-3D328BA33268, GetDate=31.01.2021, TakeDate=13.01.2021, ResultDate=20/03/2021}
{MDACODE=e38d2f76-00a2-439e-be1a-58b189a223c7, IDNum=157280202, IDType=0, FirstName=Stavro, LastName=Caldera, City=Filabusi, Street=Westport, BuildingNumber=59, Barcode=29BC4531-9727-C767-2921-A58B430BBF12, GetDate=18.10.2021, TakeDate=06.10.2021, ResultDate=15/11/2021}
{MDACODE=de50e055-eba5-4cc6-beb9-5dfef2bf4b73, IDNum=809538096, IDType=2, FirstName=Jermaine, LastName=Redhouse, City=Majāz al Bāb, Street=Graedel, BuildingNumber=57, Barcode=A872B7D2-E559-C228-3CA4-62319C9A5608, GetDate=02.07.2021, TakeDate=21.03.2021, ResultDate=21/04/2021}
{MDACODE=f7dfe60e-7f16-4071-a512-f898f17e6a99, IDNum=596376002, IDType=0, FirstName=Kirstyn, LastName=Detoc, City=Antanifotsy, Street=Village Green, BuildingNumber=48, Barcode=A41D2B69-749B-8CB6-6BAB-91B98B852635, GetDate=26.09.2021, TakeDate=05.12.2021, ResultDate=2/10/2021}
{MDACODE=b8b978b4-0168-4571-92d8-a766ec63da3c, IDNum=504812852, IDType=2, FirstName=Isabeau, LastName=Keling, City=Santa Cruz, Street=Cottonwood, BuildingNumber=69, Barcode=961E1561-EB8A-39E2-25AA-29EF92971AA1, GetDate=09.01.2022, TakeDate=07.04.2021, ResultDate=5/6/2021}
{MDACODE=27803c91-01c0-4c09-ac8c-ab4cfd746760, IDNum=392046427, IDType=1, FirstName=Rozelle, LastName=Beeke, City=Norakert, Street=Onsgard, BuildingNumber=24, Barcode=CE61EEE9-D925-746A-F6C1-FD1E22D8309D, GetDate=12.06.2021, TakeDate=08.11.2021, ResultDate=14/11/2021}
{MDACODE=d98126e7-614c-4fc2-82ce-e62bc95b5f29, IDNum=281194721, IDType=0, FirstName=Herve, LastName=Ary, City=Cieurih Satu, Street=Londonderry, BuildingNumber=49, Barcode=7137B605-678B-34D6-2995-878838193304, GetDate=23.05.2021, TakeDate=14.10.2021, ResultDate=11/10/2021}
{MDACODE=6a6d1223-8522-4fbc-a480-1266652a28a1, IDNum=211626856, IDType=2, FirstName=Irvine, LastName=Vauls, City=Szczytno, Street=Nova, BuildingNumber=17, Barcode=4710C2CF-ACE5-BB09-1786-B3A64A84FB97, GetDate=25.10.2021, TakeDate=27.07.2021, ResultDate=15/12/2021}
{MDACODE=009b60d3-1f0c-4782-aaec-2293d822e2a1, IDNum=329466850, IDType=0, FirstName=Jillana, LastName=Meineking, City=Bulihan, Street=Eliot, BuildingNumber=71, Barcode=1D981586-4552-C4EB-5B1C-48B5E4853EA6, GetDate=18.07.2021, TakeDate=01.03.2021, ResultDate=26/08/2021}
{MDACODE=1042b332-df4e-41f5-93bb-c96eba773798, IDNum=646325006, IDType=1, FirstName=Gratia, LastName=Greatreax, City=Saint-Denis, Street=Marcy, BuildingNumber=55, Barcode=C7CAC235-26C5-E752-8155-3363E6172F15, GetDate=28.01.2021, TakeDate=16.09.2021, ResultDate=27/08/2021}
{MDACODE=17e22eb5-1944-4020-b9d7-4c40f39391a3, IDNum=876174518, IDType=1, FirstName=Garvey, LastName=Labrom, City=Izra‘, Street=Raven, BuildingNumber=98, Barcode=69D22396-5E15-965C-D975-45BFDED644DD, GetDate=13.09.2021, TakeDate=12.10.2021, ResultDate=5/1/2022}
{MDACODE=809bb23e-860e-4171-be03-526ef193a8ad, IDNum=794613286, IDType=2, FirstName=Jocelyne, LastName=Harbidge, City=Yanahuanca, Street=Utah, BuildingNumber=18, Barcode=81D09E1A-EBC0-AD28-6636-1AEC1C07B7CE, GetDate=04.01.2022, TakeDate=10.05.2021, ResultDate=18/04/2021}
{MDACODE=3ae8ae8a-9744-4271-8f50-6bb1145af40b, IDNum=430181587, IDType=1, FirstName=Jillene, LastName=Salvador, City=Huanghua, Street=Becker, BuildingNumber=89, Barcode=BB4781AB-4BE1-4733-C7E7-CE45F415640F, GetDate=14.12.2021, TakeDate=04.10.2021, ResultDate=31/08/2021}
{MDACODE=541bfda6-6284-485e-8a0e-bab8c9dabb7e, IDNum=166594423, IDType=0, FirstName=Darcee, LastName=McTrustrie, City=Pa Kham, Street=Randy, BuildingNumber=31, Barcode=7C9E17BB-88A4-8BA4-2571-C54DA811DE64, GetDate=24.03.2021, TakeDate=08.09.2021, ResultDate=4/3/2021}
{MDACODE=607cce36-a7e0-4f96-b5c7-bc59aff19634, IDNum=865999911, IDType=1, FirstName=Wade, LastName=Duxbarry, City=Jiangduo, Street=Eastwood, BuildingNumber=90, Barcode=99AB3B4B-E9BB-B9BD-77D3-C7411D4287EB, GetDate=22.07.2021, TakeDate=08.02.2021, ResultDate=11/12/2021}
{MDACODE=d12dd5f8-0aea-40b9-916c-edc6d83291b6, IDNum=736273690, IDType=1, FirstName=Enrica, LastName=Richard, City=Strawczyn, Street=Stephen, BuildingNumber=63, Barcode=2F5A0DAC-B784-2895-A56A-C4E955E82B36, GetDate=28.11.2021, TakeDate=06.09.2021, ResultDate=27/11/2021}
{MDACODE=847351d7-2b0f-4567-96d0-9f29036446ec, IDNum=407145813, IDType=2, FirstName=Jasper, LastName=Poschel, City=Cornillon, Street=Bayside, BuildingNumber=82, Barcode=B1DADAAC-AC8D-AC7C-9236-A66425CCD149, GetDate=18.08.2021, TakeDate=10.08.2021, ResultDate=2/9/2021}
{MDACODE=6853233c-f56a-45f0-b8db-b35cc4d3c9a1, IDNum=413787196, IDType=0, FirstName=Sibley, LastName=Zorzutti, City=Bernay, Street=Hooker, BuildingNumber=74, Barcode=9E2C9096-EA49-EAD8-D391-7B2B28DB18FC, GetDate=21.02.2021, TakeDate=30.03.2021, ResultDate=7/5/2021}
{MDACODE=f4ebcd9d-38b3-4cce-b0d3-3dc7eb66bd9f, IDNum=731503551, IDType=2, FirstName=Lucine, LastName=Farmar, City=Huiqi, Street=Rockefeller, BuildingNumber=57, Barcode=398F67A5-141A-889E-41AC-819D87A55BFA, GetDate=02.09.2021, TakeDate=26.02.2021, ResultDate=4/1/2022}
{MDACODE=79641182-b148-471b-900c-5bc62cc270f0, IDNum=479364186, IDType=1, FirstName=Eberto, LastName=Loram, City=Ermidas do Sado, Street=Buell, BuildingNumber=73, Barcode=E1413413-AA99-4D47-DD6F-A19B0C8E5DD6, GetDate=23.02.2021, TakeDate=08.06.2021, ResultDate=19/09/2021}
{MDACODE=817f945a-7a60-4a43-9b31-d8fd062cdbd8, IDNum=636967595, IDType=1, FirstName=Kayle, LastName=Moseley, City=Čerčany, Street=Merchant, BuildingNumber=15, Barcode=2095E264-4DA6-A4BA-648C-EE6A64C2508D, GetDate=21.11.2021, TakeDate=12.05.2021, ResultDate=15/04/2021}
{MDACODE=6adaacfc-9050-4c87-a954-88e5978160ec, IDNum=215102298, IDType=2, FirstName=Wynnie, LastName=Pellingar, City=Hantai, Street=Thierer, BuildingNumber=79, Barcode=734EBF44-6291-06D6-1DDE-682DF8C82A25, GetDate=25.04.2021, TakeDate=09.09.2021, ResultDate=27/11/2021}
{MDACODE=9b321f44-473b-4de9-b7d5-1c62cb81926f, IDNum=721604568, IDType=0, FirstName=Ailene, LastName=Jinkinson, City=Paraiso, Street=Nelson, BuildingNumber=31, Barcode=EA54D541-9BE6-F9A6-22B1-F5640FAEC584, GetDate=19.04.2021, TakeDate=23.06.2021, ResultDate=5/6/2021}
{MDACODE=7ac48b14-799f-4cf7-9f91-622e23c8e339, IDNum=433929860, IDType=2, FirstName=Creigh, LastName=Chadderton, City=Huacaschuque, Street=Florence, BuildingNumber=71, Barcode=134117CD-711F-28D6-D38E-978295EB6647, GetDate=16.08.2021, TakeDate=11.02.2021, ResultDate=13/02/2021}
{MDACODE=c8398578-243f-44c2-9864-8ec2c27a3701, IDNum=222802911, IDType=1, FirstName=Angelico, LastName=Earwaker, City=Bangangté, Street=Shoshone, BuildingNumber=73, Barcode=17A4DDC7-7B85-8659-C776-4724A3D5B244, GetDate=25.02.2021, TakeDate=26.06.2021, ResultDate=28/07/2021}
{MDACODE=c682ecc7-3fc3-456e-be11-c8fd2d35c07c, IDNum=865204656, IDType=0, FirstName=Corrie, LastName=Witter, City=Wantou, Street=Portage, BuildingNumber=85, Barcode=1EE21AB3-E7EF-2C99-8959-8DDA7AC1773C, GetDate=14.11.2021, TakeDate=24.12.2021, ResultDate=12/11/2021}
{MDACODE=795f8c72-b990-41fb-b053-1668a0f9df1b, IDNum=121843433, IDType=0, FirstName=Arne, LastName=Cartmel, City=Jitan, Street=Superior, BuildingNumber=74, Barcode=3D962F82-D234-A54B-3BD6-4C8284E8CBD6, GetDate=15.02.2021, TakeDate=17.02.2021, ResultDate=24/09/2021}
{MDACODE=64d6ec72-74d7-476f-9842-a68cc290c6ae, IDNum=686312638, IDType=0, FirstName=Amber, LastName=Tarpey, City=Kowale, Street=Rutledge, BuildingNumber=91, Barcode=335B1B73-83E1-B253-15C5-D5B1A366EE33, GetDate=22.07.2021, TakeDate=01.07.2021, ResultDate=4/1/2022}
{MDACODE=b4e31e1d-af19-4161-afe0-8b6547f014f2, IDNum=643030089, IDType=0, FirstName=Tobin, LastName=Cator, City=Mlimba, Street=Kedzie, BuildingNumber=45, Barcode=A26E4EEE-BC76-1D7D-7D56-1DE8D17B1531, GetDate=14.05.2021, TakeDate=04.11.2021, ResultDate=13/09/2021}
{MDACODE=7891b267-7f84-4e25-9b69-2362e6859ab1, IDNum=619512413, IDType=2, FirstName=Harmonia, LastName=Buckney, City=Bené Beraq, Street=Hanover, BuildingNumber=92, Barcode=E7F71298-415A-3172-293E-941A6A1DEA99, GetDate=04.02.2021, TakeDate=27.07.2021, ResultDate=30/03/2021}
{MDACODE=f02dd161-13dd-487f-bf55-f1f2ccd9af4c, IDNum=860582453, IDType=0, FirstName=Paola, LastName=Cloke, City=Rybnaya Sloboda, Street=Lakewood, BuildingNumber=19, Barcode=ED835E69-7D98-C205-73CC-E5DDCAEABF95, GetDate=20.09.2021, TakeDate=20.01.2021, ResultDate=27/02/2021}
{MDACODE=13d3f61e-9fad-495d-8913-7a0b9e060cec, IDNum=730398928, IDType=0, FirstName=Helli, LastName=Jenman, City=Sanchahe, Street=Hovde, BuildingNumber=10, Barcode=8986222A-DDB3-2CDA-336F-4823F7ACD2ED, GetDate=26.03.2021, TakeDate=03.11.2021, ResultDate=28/08/2021}
{MDACODE=b439aaee-2d74-49cd-a308-5bef8611d2ab, IDNum=462646036, IDType=1, FirstName=Nappy, LastName=Routh, City=Ziyuan, Street=Merchant, BuildingNumber=63, Barcode=7322AC62-8348-D2B3-7E94-9AB75457691C, GetDate=30.09.2021, TakeDate=19.12.2021, ResultDate=10/5/2021}
{MDACODE=74af93d8-bbec-42d9-90ef-cb65a3635efe, IDNum=137240814, IDType=0, FirstName=Lorena, LastName=Duester, City=Angono, Street=Parkside, BuildingNumber=12, Barcode=CB825A24-8BE7-2D8A-035E-294395D37A0B, GetDate=23.05.2021, TakeDate=24.03.2021, ResultDate=27/07/2021}
{MDACODE=ca24cae7-c95d-4ab4-b41f-b4c47c27724d, IDNum=598984513, IDType=0, FirstName=Marci, LastName=Issatt, City=Portet-sur-Garonne, Street=Merry, BuildingNumber=25, Barcode=312166C7-B1B8-ACA1-429C-35D845028C51, GetDate=27.06.2021, TakeDate=12.11.2021, ResultDate=3/5/2021}
{MDACODE=06a84a11-a1e5-4b1b-807a-b422ece6b017, IDNum=896392636, IDType=0, FirstName=Lezlie, LastName=Anwell, City=Timbiras, Street=Village Green, BuildingNumber=33, Barcode=9FECB7B4-7D6A-07E5-F247-ED1E46B78EE1, GetDate=15.07.2021, TakeDate=12.06.2021, ResultDate=26/10/2021}
{MDACODE=3c9a0763-ca71-48fb-ad5c-d996fb01a142, IDNum=533117809, IDType=2, FirstName=Milka, LastName=Schriren, City=Gilowice, Street=Jay, BuildingNumber=53, Barcode=65D5241D-4A04-AEC1-E886-858B4D6E5AA1, GetDate=28.01.2021, TakeDate=18.04.2021, ResultDate=19/03/2021}
{MDACODE=67b14d2a-ee67-489e-a023-76ac9315631d, IDNum=795115483, IDType=0, FirstName=Emera, LastName=Delgadillo, City=Wukeshu, Street=Lerdahl, BuildingNumber=82, Barcode=92A34A81-EB95-689E-955B-AEE1379924B8, GetDate=11.05.2021, TakeDate=17.08.2021, ResultDate=26/03/2021}
{MDACODE=11ed1dcd-0c19-4223-b586-bc85d7f96b2c, IDNum=232281213, IDType=0, FirstName=Shanie, LastName=Swigger, City=Danbury, Street=Dapin, BuildingNumber=37, Barcode=4F869FE4-58DD-1C2E-48F4-212A39982F45, GetDate=08.10.2021, TakeDate=29.05.2021, ResultDate=12/12/2021}
{MDACODE=81882ed7-38a1-49ea-8cbf-1f7a7bbeb0cd, IDNum=163034938, IDType=1, FirstName=Koo, LastName=Fleote, City=Nazca, Street=Texas, BuildingNumber=19, Barcode=CEC6A08D-DDE4-C10D-8987-B9E37E377420, GetDate=17.04.2021, TakeDate=16.07.2021, ResultDate=10/5/2021}
{MDACODE=28ac740b-1d0d-446e-9eb5-417e3cd22627, IDNum=756542469, IDType=1, FirstName=Chet, LastName=Rosenstein, City=Shiqiao, Street=Summit, BuildingNumber=8, Barcode=813C24CB-625E-F212-B2B1-5AF9643B4A5F, GetDate=07.01.2022, TakeDate=02.03.2021, ResultDate=23/06/2021}
{MDACODE=7ec758ca-ad1e-4430-89de-f510e19094c1, IDNum=872336692, IDType=0, FirstName=Juliet, LastName=Cramphorn, City=Qiping, Street=Trailsway, BuildingNumber=32, Barcode=1E0FA33A-6631-D168-C068-ECDC199E8A2B, GetDate=15.01.2021, TakeDate=15.01.2021, ResultDate=17/02/2021}
{MDACODE=b2152f94-fcb1-4d41-a743-c5e3bb4703fd, IDNum=543155351, IDType=2, FirstName=Gwenneth, LastName=Levi, City=Sukacai Tengah, Street=Dawn, BuildingNumber=20, Barcode=5E24BA1B-CE55-1D49-CA1A-AC54999EE674, GetDate=08.11.2021, TakeDate=04.05.2021, ResultDate=11/2/2021}
{MDACODE=0402b41c-0c1c-4cac-8512-81867f131cc7, IDNum=341982135, IDType=1, FirstName=Timmie, LastName=Geard, City=Tsushima, Street=Cambridge, BuildingNumber=61, Barcode=37AD5D53-BA35-0C32-2284-B6695C295385, GetDate=24.09.2021, TakeDate=14.10.2021, ResultDate=31/03/2021}
{MDACODE=3ff90698-5a2d-4303-af79-0052c26920e6, IDNum=506783760, IDType=2, FirstName=Cosette, LastName=Bernardi, City=Castlepollard, Street=Fairview, BuildingNumber=82, Barcode=C46194D8-D19A-BA4A-756A-AA3F1D77F686, GetDate=11.09.2021, TakeDate=07.01.2022, ResultDate=20/06/2021}
{MDACODE=2c56797c-00aa-492d-b9d7-1e3cc311e8e1, IDNum=738380595, IDType=1, FirstName=Sharlene, LastName=Parnaby, City=Agboville, Street=Vermont, BuildingNumber=32, Barcode=6D8DA8B7-D4B1-D2B2-4ADB-3D4423EA8EE9, GetDate=08.04.2021, TakeDate=17.12.2021, ResultDate=12/7/2021}
{MDACODE=2201f345-5e05-4708-9c27-f246047644ca, IDNum=289360834, IDType=2, FirstName=Erina, LastName=Deller, City=Chiguirip, Street=Prairieview, BuildingNumber=82, Barcode=1AB33BA5-8532-1BC0-4C34-58B9445574AE, GetDate=08.08.2021, TakeDate=02.10.2021, ResultDate=22/11/2021}
{MDACODE=408bd391-869d-4b8a-9ad8-1586c2d2cfc8, IDNum=265063037, IDType=1, FirstName=Rachele, LastName=Hance, City=Milwaukee, Street=Summer Ridge, BuildingNumber=36, Barcode=9C8AD1C2-6191-464C-2827-CE7520BC25A7, GetDate=12.09.2021, TakeDate=26.03.2021, ResultDate=8/7/2021}
{MDACODE=e1fe0bb1-77f3-45b7-a526-cd95b8a568d1, IDNum=512946489, IDType=1, FirstName=Fitzgerald, LastName=Brauner, City=Maoyang, Street=Helena, BuildingNumber=95, Barcode=B732219E-5FB6-139D-5E99-C7558A744565, GetDate=02.04.2021, TakeDate=06.08.2021, ResultDate=15/12/2021}
{MDACODE=80041098-c7bb-4784-93e0-078929df0943, IDNum=141523427, IDType=2, FirstName=Cody, LastName=Beazer, City=Amiens, Street=Fairview, BuildingNumber=16, Barcode=E7CBBA92-727B-F64D-5AED-18D09BB58F2E, GetDate=25.04.2021, TakeDate=27.10.2021, ResultDate=1/8/2021}
{MDACODE=02afaf54-65c6-4521-b325-f9b239fcba18, IDNum=442148367, IDType=2, FirstName=Kimble, LastName=Midgley, City=Fuji, Street=Beilfuss, BuildingNumber=89, Barcode=5356F23E-A41D-EA75-A433-048E6AA927D9, GetDate=21.09.2021, TakeDate=31.03.2021, ResultDate=20/06/2021}
{MDACODE=dcb49eb5-ebb7-4d22-bcde-334ebb4a1ca7, IDNum=639097988, IDType=1, FirstName=Archambault, LastName=Attenbrow, City=Lancar, Street=Donald, BuildingNumber=34, Barcode=F7760BC7-C539-A49A-C29B-F418961D2B3E, GetDate=21.05.2021, TakeDate=28.05.2021, ResultDate=27/10/2021}
{MDACODE=48aaf3bf-8c1d-44c4-a4bb-df3e86de1288, IDNum=352377650, IDType=0, FirstName=Nester, LastName=Ping, City=Jindřichův Hradec, Street=Upham, BuildingNumber=59, Barcode=56666CFA-4828-8E41-9D8B-BE5AD8BF56A4, GetDate=13.06.2021, TakeDate=01.04.2021, ResultDate=10/8/2021}
{MDACODE=08b8fd14-de55-4482-b980-1e43912a254f, IDNum=730063634, IDType=2, FirstName=Westley, LastName=Pennacci, City=Ignacio Zaragoza, Street=4th, BuildingNumber=15, Barcode=CF7DCB4D-1B09-01CE-2AE2-00385408C1FE, GetDate=05.12.2021, TakeDate=19.12.2021, ResultDate=18/08/2021}
{MDACODE=ea7df7d6-97fe-4c3a-b003-4d077d2585bc, IDNum=820916786, IDType=1, FirstName=Uri, LastName=Hubbucke, City=Gabasumdo, Street=Sage, BuildingNumber=50, Barcode=81743348-CD3D-B643-2A1E-951097EC8CEC, GetDate=01.12.2021, TakeDate=04.12.2021, ResultDate=30/05/2021}
{MDACODE=90cc6932-4c9f-4607-8e86-acdb49562970, IDNum=593667839, IDType=2, FirstName=Robinett, LastName=Blondel, City=Savski Venac, Street=Prentice, BuildingNumber=4, Barcode=711B984B-251A-8565-6642-55E6B168053B, GetDate=18.09.2021, TakeDate=28.08.2021, ResultDate=7/3/2021}
{MDACODE=0f189c86-80e7-4b78-8ad5-d220ba53a5e9, IDNum=641741494, IDType=0, FirstName=Averil, LastName=Blinerman, City=Skoki, Street=Carberry, BuildingNumber=31, Barcode=77381742-385E-5C76-FD32-91E99B6C9D71, GetDate=02.10.2021, TakeDate=06.01.2022, ResultDate=26/01/2021}
{MDACODE=a123e00d-c54f-49db-9544-6a9040ce8558, IDNum=372272555, IDType=2, FirstName=Edward, LastName=Moen, City=Kalmar, Street=7th, BuildingNumber=67, Barcode=D43826A8-ECAD-F835-5DF4-D196BE73C41F, GetDate=03.11.2021, TakeDate=27.03.2021, ResultDate=29/07/2021}
{MDACODE=387a652f-b2ba-4f79-ba13-282eac03aca8, IDNum=465917509, IDType=0, FirstName=Elvina, LastName=Tallboy, City=Cuozheqiangma, Street=Gerald, BuildingNumber=2, Barcode=611128AE-4D19-E916-71EE-6713996D5574, GetDate=11.06.2021, TakeDate=31.10.2021, ResultDate=18/08/2021}
{MDACODE=2bd6c2ce-6631-4c28-a0c4-29d9a8e9f3eb, IDNum=353415814, IDType=1, FirstName=Modesta, LastName=Battams, City=Pakisaji, Street=American Ash, BuildingNumber=66, Barcode=652BC38F-63C2-7D15-8A66-DA3353761D41, GetDate=17.03.2021, TakeDate=08.02.2021, ResultDate=22/07/2021}
{MDACODE=7f07919d-4cef-4aec-aa95-eb8b64555646, IDNum=577585217, IDType=1, FirstName=Aldridge, LastName=Batchley, City=Kulykiv, Street=4th, BuildingNumber=52, Barcode=342868AB-1C2A-1998-7450-7C535B6E2CB7, GetDate=02.01.2022, TakeDate=10.02.2021, ResultDate=20/08/2021}
{MDACODE=f6ee9af9-bb31-4ae0-8780-9c0caeb809cb, IDNum=746555755, IDType=1, FirstName=Dorita, LastName=Luca, City=Rancakole, Street=Bashford, BuildingNumber=26, Barcode=42174982-3F37-33DC-877A-A90978828121, GetDate=26.06.2021, TakeDate=23.12.2021, ResultDate=16/10/2021}
{MDACODE=de982d29-7bce-4324-bcb2-2a3a8b52255c, IDNum=812301115, IDType=0, FirstName=Brocky, LastName=Wingham, City=Fier, Street=Roxbury, BuildingNumber=50, Barcode=F6AFA305-2946-D100-4AC3-36D85BABC391, GetDate=09.07.2021, TakeDate=01.12.2021, ResultDate=7/2/2021}
{MDACODE=fef83459-ebe3-42ec-b92a-09fc37e88616, IDNum=133913256, IDType=2, FirstName=Brittni, LastName=Batchan, City=Kwangyang, Street=Clyde Gallagher, BuildingNumber=21, Barcode=A4209440-EB71-5DA9-2CA6-B6BDC66777D0, GetDate=27.03.2021, TakeDate=28.05.2021, ResultDate=20/08/2021}
{MDACODE=acccccc5-cac9-4e53-9e19-0a678859877c, IDNum=396997898, IDType=0, FirstName=Amalee, LastName=Yesinov, City=Bitung, Street=Vera, BuildingNumber=76, Barcode=5DA2C584-7D3F-7DAC-CAC8-476CF1C995B8, GetDate=01.05.2021, TakeDate=18.11.2021, ResultDate=18/07/2021}
{MDACODE=67c123a8-aad9-487a-8544-37ae0c4fb7ca, IDNum=505802584, IDType=2, FirstName=Ammamaria, LastName=Conklin, City=Orikhiv, Street=Karstens, BuildingNumber=44, Barcode=42361247-CB67-5874-18DE-9665097BB83A, GetDate=09.02.2021, TakeDate=14.11.2021, ResultDate=14/05/2021}
{MDACODE=504e486c-41b8-4497-a98d-4b1b90c24696, IDNum=168346937, IDType=0, FirstName=Garrek, LastName=Callicott, City=Basoko, Street=Melby, BuildingNumber=2, Barcode=EA3D6D3E-46F2-B42D-D8D2-8AEF3AAAE4CE, GetDate=12.12.2021, TakeDate=21.03.2021, ResultDate=15/10/2021}
{MDACODE=a81aa568-1abe-41d3-84c6-e23e349bd46c, IDNum=459557665, IDType=0, FirstName=Calla, LastName=Furby, City=Malko Tŭrnovo, Street=Anniversary, BuildingNumber=93, Barcode=CDD107B9-C65A-25F3-26ED-9BF2855C2F8A, GetDate=15.06.2021, TakeDate=29.07.2021, ResultDate=26/04/2021}
{MDACODE=db5f155d-d9bb-46dc-b844-88a2bfd54d0c, IDNum=749054007, IDType=0, FirstName=Ethelind, LastName=Kabsch, City=Salt Lake City, Street=Anthes, BuildingNumber=17, Barcode=B78AAA6B-0C63-ED34-1C39-ADFC8FD2390A, GetDate=18.09.2021, TakeDate=16.12.2021, ResultDate=22/09/2021}
{MDACODE=e4440f3a-c831-4cab-b8ba-d4ddc70a68f1, IDNum=164366806, IDType=1, FirstName=Sylas, LastName=Noen, City=Rajhradice, Street=Moland, BuildingNumber=33, Barcode=9FCCC211-46DC-35E3-5C61-49C77A2F62E9, GetDate=07.03.2021, TakeDate=28.06.2021, ResultDate=11/7/2021}
{MDACODE=cbe3de2c-f566-4f86-bb30-aa1598377a21, IDNum=681120397, IDType=1, FirstName=Brant, LastName=Breton, City=Daraitan, Street=Reinke, BuildingNumber=63, Barcode=B709C114-44A9-6921-F093-7526B2EB3917, GetDate=07.01.2022, TakeDate=19.04.2021, ResultDate=13/07/2021}
{MDACODE=e30baace-9baf-45ef-9b70-382da603a273, IDNum=388403856, IDType=1, FirstName=Vivyanne, LastName=Headon, City=Biscoitos, Street=Golf View, BuildingNumber=18, Barcode=C3EB558F-E5F6-5FE2-0CA5-DB1D96EBA2AC, GetDate=15.02.2021, TakeDate=12.12.2021, ResultDate=30/05/2021}
{MDACODE=dca213dd-b43d-4819-9e2e-cd0fee2badf0, IDNum=857247032, IDType=0, FirstName=Broddie, LastName=Dunlap, City=Pasonobenu, Street=5th, BuildingNumber=95, Barcode=A8FE412D-F0AB-ED25-06A2-90E72954D824, GetDate=15.07.2021, TakeDate=15.03.2021, ResultDate=25/11/2021}
{MDACODE=8955a49d-dc4f-4555-8c19-2f5624e42c61, IDNum=823219590, IDType=1, FirstName=Korrie, LastName=Kedward, City=Isnos, Street=Eagle Crest, BuildingNumber=24, Barcode=07137698-4678-3707-9DD6-C2485781E9C8, GetDate=16.07.2021, TakeDate=02.08.2021, ResultDate=15/09/2021}
{MDACODE=e1d1d2ca-45d7-4e98-8d6a-a779c71b2121, IDNum=242484728, IDType=1, FirstName=Eleanora, LastName=Benitti, City=Zhaoqing, Street=Shopko, BuildingNumber=51, Barcode=52E78FD5-112E-247D-67C1-371FF8561283, GetDate=24.06.2021, TakeDate=17.12.2021, ResultDate=27/09/2021}
