{MDACODE=95cf04b0-d267-4da3-b30a-4b511b68be33, IDNum=816235596, IDType=1, FirstName=Had, LastName=Mannin, City=Drakino, Street=Swallow, BuildingNumber=51, Barcode=845E97D7-A566-C72F-84E4-24A34279C011, GetDate=24.09.2021, TakeDate=31.10.2021, ResultDate=4/12/2021}
{MDACODE=25a191bf-4885-4705-9674-b9658487aa2b, IDNum=135203483, IDType=2, FirstName=Elisabet, LastName=Torrans, City=Dongjin, Street=Declaration, BuildingNumber=100, Barcode=D1D48276-5086-AA57-1188-C7C6A6649769, GetDate=08.04.2021, TakeDate=26.07.2021, ResultDate=13/09/2021}
{MDACODE=c1e888c9-db23-453b-be40-b4c467635a35, IDNum=495714463, IDType=1, FirstName=Thorvald, LastName=Orleton, City=Encontrados, Street=Jenifer, BuildingNumber=69, Barcode=85D48BDA-2453-3C2A-76BD-6AA56256C528, GetDate=19.05.2021, TakeDate=25.06.2021, ResultDate=4/11/2021}
{MDACODE=b59000fd-13db-4fe4-a39d-758559ebcfa2, IDNum=103195867, IDType=0, FirstName=Derby, LastName=Zecchini, City=Dayr Sāmit, Street=Fisk, BuildingNumber=39, Barcode=AF268368-4437-558E-F860-2D7DBC3D6F9E, GetDate=01.07.2021, TakeDate=22.02.2021, ResultDate=27/05/2021}
{MDACODE=c80d3e7e-a684-406b-96dc-4d024f3c96f2, IDNum=372891930, IDType=1, FirstName=Wallache, LastName=Daviddi, City=Macau, Street=Tennyson, BuildingNumber=17, Barcode=CC01FA79-D3BE-80EC-1B49-96F0E6982171, GetDate=05.04.2021, TakeDate=22.05.2021, ResultDate=19/03/2021}
{MDACODE=1f1ec3b1-2298-42f3-88f7-c5d41772b232, IDNum=229573511, IDType=1, FirstName=Hurley, LastName=Vannoni, City=Dargaz, Street=Jay, BuildingNumber=29, Barcode=A60D3283-D5ED-9EC9-E7E4-C24A32FAADD6, GetDate=26.09.2021, TakeDate=28.10.2021, ResultDate=20/03/2021}
{MDACODE=a563180f-a366-46df-bc06-7e06afd39bf1, IDNum=122838531, IDType=2, FirstName=Husein, LastName=Doche, City=Zakliczyn, Street=Green, BuildingNumber=7, Barcode=2C1A7ACB-C776-1164-7BBA-486B24D034CE, GetDate=01.03.2021, TakeDate=27.07.2021, ResultDate=28/08/2021}
{MDACODE=58bdc21c-c9d5-4d79-8bb5-0af4975819f7, IDNum=573574641, IDType=2, FirstName=Alvie, LastName=Bittleson, City=Barbacena, Street=Forster, BuildingNumber=30, Barcode=67447236-5576-E82D-F789-E560A7BB0A66, GetDate=06.12.2021, TakeDate=08.10.2021, ResultDate=17/12/2021}
{MDACODE=1c100de7-7701-4ec5-acd6-9e230a54f591, IDNum=501854534, IDType=1, FirstName=Archibold, LastName=Fee, City=Carania, Street=Prentice, BuildingNumber=98, Barcode=D3FBBE3E-BDB2-D358-603F-5E5A945642DE, GetDate=22.10.2021, TakeDate=24.08.2021, ResultDate=2/3/2021}
{MDACODE=099d50cf-1ea0-41a2-8654-91e4e08e59d7, IDNum=467956493, IDType=0, FirstName=Jackelyn, LastName=Akid, City=San Francisco, Street=Del Sol, BuildingNumber=15, Barcode=57B98E96-DC67-7653-3144-0152B6BBF544, GetDate=19.04.2021, TakeDate=05.10.2021, ResultDate=28/06/2021}
{MDACODE=b18f9c3d-2ee5-4736-8c70-0b819e381d3b, IDNum=490552104, IDType=1, FirstName=Ambrose, LastName=Pautot, City=Evansville, Street=Pleasure, BuildingNumber=39, Barcode=E63C7BE9-5132-A638-0E8C-DFE38B24711C, GetDate=15.04.2021, TakeDate=03.01.2022, ResultDate=8/2/2021}
{MDACODE=2af97139-6632-4519-b849-eb46a122e25b, IDNum=111218212, IDType=0, FirstName=Caz, LastName=Clemenzi, City=Apuri, Street=Hayes, BuildingNumber=70, Barcode=67E6DC3B-A2A4-82C7-7F1E-B7B23E597B27, GetDate=04.04.2021, TakeDate=13.02.2021, ResultDate=13/08/2021}
{MDACODE=cfc51f58-81cd-4044-9d95-0e518bf4fb26, IDNum=459143538, IDType=1, FirstName=Charlot, LastName=Faulks, City=Yeniugou, Street=Fairfield, BuildingNumber=56, Barcode=5793396A-8C23-C94B-C7B7-62415865D0C9, GetDate=22.01.2021, TakeDate=24.02.2021, ResultDate=26/04/2021}
{MDACODE=172364a6-a003-49a2-ae4b-a0de5a681197, IDNum=523896654, IDType=2, FirstName=Neysa, LastName=Elgood, City=Bukovany, Street=Merchant, BuildingNumber=32, Barcode=3940BB93-3A73-DF43-3B71-F53C64749E7E, GetDate=15.02.2021, TakeDate=03.02.2021, ResultDate=13/05/2021}
{MDACODE=9cb4ec33-9f1f-4e01-b67f-6be5fb6c011b, IDNum=841453081, IDType=2, FirstName=Averil, LastName=Dresche, City=Muarabuliti, Street=Northport, BuildingNumber=3, Barcode=463DBECD-F791-7C1A-CDA1-B53B294EDE1C, GetDate=22.12.2021, TakeDate=08.09.2021, ResultDate=14/11/2021}
{MDACODE=98470d2b-929c-4b9a-8784-549825175eca, IDNum=652652498, IDType=1, FirstName=Margarethe, LastName=Ollerearnshaw, City=Sidomulyo, Street=Eagle Crest, BuildingNumber=56, Barcode=CE569622-BE24-4670-CB57-8DBE99178B6D, GetDate=25.01.2021, TakeDate=07.02.2021, ResultDate=19/03/2021}
{MDACODE=908d748c-39d5-4377-bdf3-bd47071f8353, IDNum=120907280, IDType=0, FirstName=Britni, LastName=Blaszczyk, City=Mangas, Street=Bellgrove, BuildingNumber=6, Barcode=DC8DDE8D-7622-4BAA-C352-53D3ECEFC64A, GetDate=15.02.2021, TakeDate=10.02.2021, ResultDate=3/9/2021}
{MDACODE=c2cf628d-449a-4c7f-918a-d19c893e60b1, IDNum=672268861, IDType=1, FirstName=Lorne, LastName=Seatter, City=Thị Trấn Than Uyên, Street=Barby, BuildingNumber=91, Barcode=904E9A09-1D32-F279-4D9F-1DEA4764278E, GetDate=19.01.2021, TakeDate=08.10.2021, ResultDate=16/02/2021}
{MDACODE=626e024c-0211-4f82-b7a9-9bce55fe4365, IDNum=151180307, IDType=0, FirstName=Averil, LastName=Pobjay, City=Muli, Street=Valley Edge, BuildingNumber=73, Barcode=C94B8CA1-33F5-0795-04EB-162A066409F5, GetDate=02.11.2021, TakeDate=24.05.2021, ResultDate=15/04/2021}
{MDACODE=464c1aa2-24e0-42b4-8a65-d114d99a3c3d, IDNum=721471171, IDType=0, FirstName=Donetta, LastName=Dradey, City=Kopang Satu, Street=Chinook, BuildingNumber=99, Barcode=C51C33E1-2AA4-F751-7936-C1DA1873FE5C, GetDate=18.09.2021, TakeDate=10.08.2021, ResultDate=2/6/2021}
{MDACODE=da563679-8307-44d6-acbe-c5fb369ccfea, IDNum=665030307, IDType=2, FirstName=Latisha, LastName=Gerring, City=Dorchester, Street=Anderson, BuildingNumber=94, Barcode=267978CF-AF5F-1B91-43B2-34AEF3675DEA, GetDate=31.07.2021, TakeDate=15.12.2021, ResultDate=28/09/2021}
{MDACODE=0b987440-b59a-45e2-aa5c-c451dd1c58d3, IDNum=216438102, IDType=0, FirstName=Llywellyn, LastName=Sodory, City=Cheongju-si, Street=Chinook, BuildingNumber=1, Barcode=FC8537D9-B1C9-A546-A54E-D61E5346A78D, GetDate=10.05.2021, TakeDate=04.08.2021, ResultDate=26/05/2021}
{MDACODE=af6ceaf0-8f35-4a57-aded-7a799546a0f7, IDNum=526528943, IDType=1, FirstName=Wanids, LastName=Bushaway, City=New York City, Street=Hudson, BuildingNumber=1, Barcode=3A0D1E81-E5ED-2E38-ADDC-C93AA4E6D4CD, GetDate=01.04.2021, TakeDate=09.06.2021, ResultDate=20/10/2021}
{MDACODE=09af6754-4844-4f3e-b6a3-af751211a90a, IDNum=339608080, IDType=2, FirstName=Bevin, LastName=Cobbing, City=Monte Caseros, Street=Shasta, BuildingNumber=90, Barcode=3BD21DF0-72BE-9563-B58D-741519A9CEDC, GetDate=24.06.2021, TakeDate=13.04.2021, ResultDate=27/09/2021}
{MDACODE=1c50c1c0-5736-4d8a-8ce1-dccb17f22243, IDNum=326111678, IDType=0, FirstName=Aubert, LastName=Adenet, City=Przasnysz, Street=Mifflin, BuildingNumber=61, Barcode=53FB0AF3-E6DB-4BD9-1676-2C93E45691F1, GetDate=15.03.2021, TakeDate=11.05.2021, ResultDate=31/10/2021}
{MDACODE=55fe49de-c7f5-4246-9ca2-fe666897ec17, IDNum=194761506, IDType=2, FirstName=Coriss, LastName=Burgott, City=Erie, Street=Ridgeway, BuildingNumber=15, Barcode=518992C1-8AD2-A7E3-4392-AA9A638A692E, GetDate=19.08.2021, TakeDate=10.07.2021, ResultDate=16/07/2021}
{MDACODE=b5ade01d-ac58-48a0-adc0-f74995725c66, IDNum=357752452, IDType=0, FirstName=Aurora, LastName=Sallis, City=Xinfeng, Street=Rockefeller, BuildingNumber=8, Barcode=67632CC0-651D-D1C1-AF64-D265535CBFA6, GetDate=25.08.2021, TakeDate=06.07.2021, ResultDate=2/8/2021}
{MDACODE=2bef2b3b-2c27-40e4-aaef-224660dac444, IDNum=557106295, IDType=0, FirstName=Nathalie, LastName=Bobasch, City=Beit Horon, Street=Evergreen, BuildingNumber=28, Barcode=D2A57595-2429-BF83-2AB6-5729DDD1BBF2, GetDate=24.11.2021, TakeDate=22.11.2021, ResultDate=16/11/2021}
{MDACODE=a7c2eef1-6700-46db-88a3-ff76f817ae17, IDNum=656769239, IDType=2, FirstName=Sayre, LastName=Siebert, City=Ivyanyets, Street=Ilene, BuildingNumber=13, Barcode=A256CB93-1CB3-5B24-560D-07E74F24CC56, GetDate=25.12.2021, TakeDate=29.10.2021, ResultDate=3/1/2022}
{MDACODE=27552bf7-2c2c-41ee-9317-750d5c8c5ae8, IDNum=450328750, IDType=1, FirstName=Kati, LastName=Egger, City=Monção, Street=Westridge, BuildingNumber=87, Barcode=822C69FC-C985-2EB1-5269-7F03F39B2113, GetDate=08.01.2022, TakeDate=14.06.2021, ResultDate=29/08/2021}
{MDACODE=42ab0b9c-84f9-43f4-95c3-a4d216a2e662, IDNum=503264096, IDType=0, FirstName=Valenka, LastName=Millgate, City=Zhongxin, Street=Bultman, BuildingNumber=18, Barcode=6AC55CCD-C9FA-775A-B37B-A9665333AE13, GetDate=27.12.2021, TakeDate=27.12.2021, ResultDate=6/12/2021}
{MDACODE=0d324151-5de1-43a0-a7e6-c0951c49c3cb, IDNum=725394212, IDType=2, FirstName=Min, LastName=Whitticks, City=Yecun, Street=Brown, BuildingNumber=40, Barcode=E36EFFB3-5AAE-CE17-91E3-3887CE6D5D15, GetDate=22.08.2021, TakeDate=22.04.2021, ResultDate=6/3/2021}
{MDACODE=c46af405-60d5-46c4-a47c-27a68bb1f673, IDNum=825069239, IDType=1, FirstName=Neda, LastName=Everal, City=Niopanda, Street=Oriole, BuildingNumber=38, Barcode=49C24D59-8955-A17D-397C-46671A1CB08C, GetDate=14.08.2021, TakeDate=23.03.2021, ResultDate=18/03/2021}
{MDACODE=f7c66d2c-be83-4345-8505-3e689a766bb0, IDNum=295772457, IDType=0, FirstName=Carmel, LastName=Bellino, City=Tawaramoto, Street=Becker, BuildingNumber=32, Barcode=BE7E43A0-A5BB-633A-AD62-766095E49693, GetDate=19.07.2021, TakeDate=23.08.2021, ResultDate=13/01/2021}
{MDACODE=e45bba5a-b59b-4b11-b4d7-82a991a0701d, IDNum=312563155, IDType=2, FirstName=Uri, LastName=Tolcharde, City=Olenyok, Street=Knutson, BuildingNumber=59, Barcode=E1553AF4-8786-2A63-A1D5-72430FF88C9E, GetDate=10.10.2021, TakeDate=21.10.2021, ResultDate=6/12/2021}
{MDACODE=9daebfda-fb91-459e-b4ef-1f92486a78ea, IDNum=179455152, IDType=2, FirstName=Clemens, LastName=Cloney, City=Dawa-Dawa, Street=New Castle, BuildingNumber=17, Barcode=2BBB8ECE-9F44-5702-06B8-DCCA682163AD, GetDate=14.04.2021, TakeDate=23.02.2021, ResultDate=9/5/2021}
{MDACODE=968d71bc-fe7b-4be8-9501-bbb24faca6e7, IDNum=745550892, IDType=1, FirstName=Vincent, LastName=Mucklestone, City=Khiv, Street=Heath, BuildingNumber=1, Barcode=081A946D-10AD-A021-3347-2334B31CACB5, GetDate=11.10.2021, TakeDate=24.08.2021, ResultDate=17/05/2021}
{MDACODE=f3aa8a3a-468a-4c76-b059-f5d707b9ea34, IDNum=848163625, IDType=2, FirstName=Katerina, LastName=Yanshin, City=Khiv, Street=Hudson, BuildingNumber=66, Barcode=2AC81C38-AC76-3CCC-B6C5-C873FC1A77DC, GetDate=07.05.2021, TakeDate=27.04.2021, ResultDate=13/12/2021}
{MDACODE=d68d8f7b-d1ff-401a-a395-fc3e29235322, IDNum=301967542, IDType=2, FirstName=Prudy, LastName=Kubicka, City=Puzi, Street=Dwight, BuildingNumber=88, Barcode=136E7F25-9496-3BE6-E3F8-84C022503A47, GetDate=31.10.2021, TakeDate=12.06.2021, ResultDate=19/09/2021}
{MDACODE=f5d0bb17-d1ad-443d-a5e3-ad0019b07766, IDNum=867509768, IDType=1, FirstName=Eula, LastName=Sherrock, City=Disina, Street=La Follette, BuildingNumber=5, Barcode=98CCDDCA-9215-F798-515D-24F1093444CE, GetDate=29.04.2021, TakeDate=27.09.2021, ResultDate=23/02/2021}
{MDACODE=9de3a7be-f61e-4b63-aa27-2b8d54c4bcd3, IDNum=684864135, IDType=1, FirstName=Melony, LastName=Hanrahan, City=Vakhsh, Street=Clemons, BuildingNumber=74, Barcode=CA2DB613-73CD-49A6-F86D-6932B81AFF31, GetDate=07.05.2021, TakeDate=23.06.2021, ResultDate=22/02/2021}
{MDACODE=eb66b5ee-bf38-4859-83c6-ca3d60c74445, IDNum=119549288, IDType=1, FirstName=Fairleigh, LastName=O'Loinn, City=Brezovica, Street=Merry, BuildingNumber=34, Barcode=B68A3A57-1A00-570C-78C8-CCA219EE16C7, GetDate=13.11.2021, TakeDate=03.06.2021, ResultDate=27/10/2021}
{MDACODE=5cf07403-9fbd-4f9c-828d-075e15a7ce07, IDNum=161068734, IDType=0, FirstName=Shelly, LastName=Burchatt, City=Mambalan, Street=Sachtjen, BuildingNumber=23, Barcode=7C6CA985-4414-8D53-6B2C-EB2BB7A06C24, GetDate=23.11.2021, TakeDate=14.01.2021, ResultDate=21/05/2021}
{MDACODE=70e95bb7-98f6-48ff-8d54-4702b5fc08b8, IDNum=758411846, IDType=1, FirstName=Shermie, LastName=McGeachey, City=Vila, Street=Bunting, BuildingNumber=39, Barcode=9A2C18EC-D117-9C60-146E-A1503AA29A8A, GetDate=28.12.2021, TakeDate=31.01.2021, ResultDate=25/07/2021}
{MDACODE=8657cf34-a981-4a70-bf25-edaa9baa5146, IDNum=432935860, IDType=0, FirstName=Marion, LastName=Drakes, City=Rude, Street=Jana, BuildingNumber=99, Barcode=298F0799-4C2D-C1F2-4391-6B911878C2DC, GetDate=20.02.2021, TakeDate=06.09.2021, ResultDate=1/4/2021}
{MDACODE=df0f8b97-76bc-4e47-8b97-2e1091fdd4a0, IDNum=687865925, IDType=0, FirstName=Fanni, LastName=Trobe, City=Hadyach, Street=Banding, BuildingNumber=85, Barcode=E2EB7499-B021-5E9E-6CD5-7B4845F33DBD, GetDate=12.11.2021, TakeDate=05.04.2021, ResultDate=20/11/2021}
{MDACODE=d2c122ce-7b68-4a1f-9637-b005510f6920, IDNum=718421687, IDType=0, FirstName=Nefen, LastName=Yeiles, City=Sasolburg, Street=Moland, BuildingNumber=89, Barcode=C66A4978-4E82-57E0-FC47-448381B92770, GetDate=23.10.2021, TakeDate=09.02.2021, ResultDate=27/05/2021}
{MDACODE=460a8ac0-8643-4410-b0e5-63c0b3c453fb, IDNum=640876352, IDType=2, FirstName=Merrill, LastName=Andrichak, City=Vila Franca, Street=Dahle, BuildingNumber=12, Barcode=378ADDC1-A1DB-6145-479D-1847EAF18CDA, GetDate=05.10.2021, TakeDate=12.07.2021, ResultDate=11/4/2021}
{MDACODE=44fde007-4106-433c-93f1-44c764b9bf3b, IDNum=664415165, IDType=0, FirstName=Annabela, LastName=Eglise, City=Surup, Street=Cottonwood, BuildingNumber=13, Barcode=AE7D4A9C-A37C-7A20-CC55-541CE981D720, GetDate=13.08.2021, TakeDate=08.10.2021, ResultDate=12/10/2021}
{MDACODE=f00218ad-7a2c-4786-9b17-47517e8028cf, IDNum=308060044, IDType=2, FirstName=Willie, LastName=Edmonston, City=Tembau, Street=Northwestern, BuildingNumber=88, Barcode=A33A1214-44B8-8E15-19E8-91902DC76DC0, GetDate=05.11.2021, TakeDate=08.12.2021, ResultDate=26/08/2021}
{MDACODE=d3a8505c-fa5d-4ecb-ac25-a9961b3a0207, IDNum=413996420, IDType=2, FirstName=Iggy, LastName=Baniard, City=Fenais da Luz, Street=Kings, BuildingNumber=40, Barcode=B8E477DB-8D56-BA4C-F78B-CA8226282D5D, GetDate=18.05.2021, TakeDate=10.03.2021, ResultDate=2/12/2021}
{MDACODE=434c6d40-6da9-4d59-8495-4f60143a4479, IDNum=668533162, IDType=1, FirstName=Gallagher, LastName=Moogan, City=Bergville, Street=Dayton, BuildingNumber=40, Barcode=EC48C147-08C2-C497-5490-AB367A5B51B5, GetDate=05.10.2021, TakeDate=31.01.2021, ResultDate=11/11/2021}
{MDACODE=e46a82b2-3ed4-40e8-a32b-3c20b9cfe90b, IDNum=841648585, IDType=0, FirstName=Whittaker, LastName=Pohlak, City=Rejanegara, Street=Brentwood, BuildingNumber=79, Barcode=A6166EE2-DCB2-22B7-7741-9E2166E625A3, GetDate=20.12.2021, TakeDate=28.03.2021, ResultDate=26/10/2021}
{MDACODE=cdb9d90b-834a-4e43-abf2-bed9f75c9a11, IDNum=570150355, IDType=2, FirstName=Port, LastName=McTeer, City=Barengkok Hilir, Street=Birchwood, BuildingNumber=83, Barcode=DC4E4733-4AC2-CAA2-D5B9-C3A4A427B618, GetDate=10.02.2021, TakeDate=29.07.2021, ResultDate=11/3/2021}
{MDACODE=1d1a1fd7-e60e-4c82-adcd-eb8ea8909f60, IDNum=620357876, IDType=1, FirstName=Shirl, LastName=Hylton, City=Rejanegara, Street=Loftsgordon, BuildingNumber=5, Barcode=0A1D2D76-8996-C660-E519-61392DE4C4D8, GetDate=07.08.2021, TakeDate=13.08.2021, ResultDate=30/04/2021}
{MDACODE=0eb8e4c6-17af-40d4-8db0-71a2b491a9fe, IDNum=423480960, IDType=1, FirstName=Samuel, LastName=Perren, City=Amirdzhan, Street=Warbler, BuildingNumber=70, Barcode=31E9EC02-77C4-D67E-6A58-2E5FD7D69142, GetDate=24.01.2021, TakeDate=05.06.2021, ResultDate=5/4/2021}
{MDACODE=9a7461c3-48a5-4925-96cf-7ce7c95f0a4d, IDNum=572437408, IDType=2, FirstName=Addie, LastName=MacEnelly, City=Amirdzhan, Street=Leroy, BuildingNumber=51, Barcode=78317C36-B5E4-4855-13B8-AD5864FE825C, GetDate=29.04.2021, TakeDate=20.11.2021, ResultDate=20/06/2021}
{MDACODE=f4fd3179-7103-47ff-9f98-2280a452e31a, IDNum=129338586, IDType=1, FirstName=Morlee, LastName=Weinham, City=Cukalat, Street=Lakewood, BuildingNumber=37, Barcode=EDD2ACA5-BC45-57BA-F5B5-35E5A47D3D39, GetDate=11.08.2021, TakeDate=11.03.2021, ResultDate=24/05/2021}
{MDACODE=36d2f5a8-ee61-4ffa-946a-4232a8f4b29c, IDNum=610316406, IDType=1, FirstName=Lynsey, LastName=Alvin, City=Lakatoro, Street=Haas, BuildingNumber=46, Barcode=6A126E9B-6532-98CD-E134-597A29B4D6DA, GetDate=31.10.2021, TakeDate=05.03.2021, ResultDate=30/11/2021}
{MDACODE=83e8a1f6-38e9-45bf-9bae-d6519899ef55, IDNum=175590686, IDType=2, FirstName=Price, LastName=Lacelett, City=Huozhuangzi, Street=Hollow Ridge, BuildingNumber=70, Barcode=FBBCB425-13C8-335D-175C-6B3C18C6D8E3, GetDate=20.08.2021, TakeDate=15.03.2021, ResultDate=14/07/2021}
{MDACODE=602b8264-dce6-422c-af1a-bf1998e68017, IDNum=215837897, IDType=1, FirstName=Raye, LastName=Werendell, City=Miharu, Street=Lillian, BuildingNumber=27, Barcode=82BEE631-EE9B-F82B-88B8-5BFAFE66ED59, GetDate=02.03.2021, TakeDate=18.01.2021, ResultDate=17/12/2021}
{MDACODE=ac8c0964-e5c6-4b1c-908d-589371aebe56, IDNum=628539301, IDType=1, FirstName=Leonidas, LastName=Curnick, City=Miharu, Street=Granby, BuildingNumber=74, Barcode=712A2DEB-A7CC-633C-A27A-7D92125821AC, GetDate=28.06.2021, TakeDate=13.11.2021, ResultDate=19/02/2021}
{MDACODE=73c70eb6-428f-4400-8d50-779c19e57a74, IDNum=779133227, IDType=2, FirstName=Randal, LastName=Silverston, City=Encrucijada, Street=Claremont, BuildingNumber=76, Barcode=7279ACA7-E66C-43C7-E956-12CAA9F366C4, GetDate=07.11.2021, TakeDate=18.02.2021, ResultDate=20/01/2021}
{MDACODE=90d82024-5f97-46a6-a67f-5dad70abd7de, IDNum=874375418, IDType=1, FirstName=Gayleen, LastName=Gradwell, City=New Glasgow, Street=Randy, BuildingNumber=71, Barcode=5D1D8CE9-393D-64B1-D66A-C2C16D1CD4A8, GetDate=10.04.2021, TakeDate=20.06.2021, ResultDate=27/02/2021}
{MDACODE=9975a11c-c39f-4e9a-9e79-d1e93ea3abff, IDNum=375954456, IDType=0, FirstName=Morty, LastName=Poltun, City=Napuro, Street=Superior, BuildingNumber=74, Barcode=82985CA3-8B94-9C11-D92E-FB319C610C48, GetDate=08.08.2021, TakeDate=05.05.2021, ResultDate=18/06/2021}
{MDACODE=d1c310ff-863c-40cb-80ba-e45aa0c2a725, IDNum=201382107, IDType=2, FirstName=Reuven, LastName=Chivrall, City=Baimajing, Street=Ryan, BuildingNumber=56, Barcode=D9A589D2-BD22-8414-ABD4-D65AAA3302FA, GetDate=08.05.2021, TakeDate=06.11.2021, ResultDate=14/11/2021}
{MDACODE=8682e321-c21b-4340-aee2-76381f26a1bc, IDNum=442939042, IDType=2, FirstName=Gillian, LastName=Osgerby, City=Kiloloran, Street=Barnett, BuildingNumber=81, Barcode=C176F6DB-4AF6-A6C9-D536-E7E81B505871, GetDate=17.04.2021, TakeDate=27.10.2021, ResultDate=15/01/2021}
{MDACODE=a3131101-372f-4446-b513-8edc6066f725, IDNum=370377879, IDType=2, FirstName=Chiarra, LastName=Goodboddy, City=Sendangkemulian, Street=Prentice, BuildingNumber=65, Barcode=32271B82-4D47-4D2B-683C-040ED8686C99, GetDate=08.11.2021, TakeDate=30.08.2021, ResultDate=24/10/2021}
{MDACODE=ed217c09-71b8-4d4b-9ff9-90fa79941c85, IDNum=244091005, IDType=1, FirstName=Huntington, LastName=Eccersley, City=Jurm, Street=Boyd, BuildingNumber=85, Barcode=A7AB1B35-2899-2D7F-8962-114BCC688BD0, GetDate=20.01.2021, TakeDate=05.08.2021, ResultDate=18/04/2021}
{MDACODE=4813b19b-04b7-4e49-b37d-3b75ac6d7415, IDNum=453103524, IDType=2, FirstName=Idell, LastName=Landre, City=Cola, Street=Crowley, BuildingNumber=12, Barcode=FC69E67E-AC6A-60A0-91E9-7B4EEDBDE932, GetDate=27.11.2021, TakeDate=06.10.2021, ResultDate=18/04/2021}
{MDACODE=484291f3-45c1-4c22-9b1e-85a1828237a3, IDNum=421441833, IDType=1, FirstName=Whitby, LastName=Futty, City=Bonneuil-sur-Marne, Street=Gerald, BuildingNumber=98, Barcode=6563247B-61B0-EAD2-8E80-6541AAC93B86, GetDate=02.01.2022, TakeDate=15.11.2021, ResultDate=13/02/2021}
{MDACODE=f79da5c3-b0ee-40f1-b4ed-8f63406412cd, IDNum=423485719, IDType=2, FirstName=Francklin, LastName=Ballinghall, City=20 de Noviembre, Street=Jana, BuildingNumber=36, Barcode=A1EC97E2-4D22-C2B6-A9B1-A7FBCE835375, GetDate=15.10.2021, TakeDate=27.08.2021, ResultDate=5/5/2021}
{MDACODE=1f52902a-3f4e-4254-9619-b5762b61e69f, IDNum=365523419, IDType=0, FirstName=Rosita, LastName=Helling, City=Fort-de-France, Street=Jackson, BuildingNumber=2, Barcode=2D8E0896-5836-35CB-A35C-2F064996C854, GetDate=20.05.2021, TakeDate=14.08.2021, ResultDate=16/06/2021}
{MDACODE=af884247-0a53-4b6f-b1a9-70f256217d62, IDNum=178882130, IDType=1, FirstName=Estrella, LastName=Heninghem, City=Rakek, Street=Lake View, BuildingNumber=74, Barcode=101D4AAB-6408-EB7C-1DC7-C916D0429E4D, GetDate=16.10.2021, TakeDate=07.08.2021, ResultDate=25/11/2021}
{MDACODE=f2cf3d26-a1e4-4d4c-9bfb-d5f228664346, IDNum=181948585, IDType=1, FirstName=Annabella, LastName=Lessmare, City=Karlstad, Street=Brentwood, BuildingNumber=3, Barcode=E7E13C51-4BC1-2503-C7B2-43132A986ECB, GetDate=22.06.2021, TakeDate=19.01.2021, ResultDate=29/11/2021}
{MDACODE=e66fb507-272d-419b-8071-b7c2b2d042d8, IDNum=647423335, IDType=1, FirstName=Anny, LastName=Hofner, City=Karlstad, Street=Green Ridge, BuildingNumber=61, Barcode=746B1598-3331-6E7E-3AFA-827AD65C7A55, GetDate=28.06.2021, TakeDate=01.10.2021, ResultDate=2/7/2021}
{MDACODE=ba3fced4-4621-4729-930b-40b1426b6054, IDNum=808253248, IDType=2, FirstName=Janot, LastName=Eslemont, City=Sulyukta, Street=Novick, BuildingNumber=20, Barcode=5E7513D2-4EEE-421A-50C2-2557B36863BA, GetDate=30.09.2021, TakeDate=29.04.2021, ResultDate=3/12/2021}
{MDACODE=d7608197-1929-4289-9ac5-ecfa46c28c42, IDNum=359825148, IDType=0, FirstName=Lothaire, LastName=Hakonsson, City=Greenwood, Street=Maple Wood, BuildingNumber=42, Barcode=6E194E59-3073-2A8F-E349-6A1589C4AC83, GetDate=02.04.2021, TakeDate=12.09.2021, ResultDate=24/01/2021}
{MDACODE=308a7fe5-b255-4c14-b8c0-62960684c11c, IDNum=708162691, IDType=2, FirstName=Rhys, LastName=Marple, City=Yunmenling, Street=Elgar, BuildingNumber=86, Barcode=391C84B2-8D8C-3BE2-DC42-59FA67B9B684, GetDate=16.05.2021, TakeDate=11.06.2021, ResultDate=30/06/2021}
{MDACODE=385769d6-364c-41c8-b112-bc0de21a599a, IDNum=258075479, IDType=1, FirstName=Lorrin, LastName=Audley, City=Marabahan, Street=Hanson, BuildingNumber=4, Barcode=7A8AB2A7-E678-2855-362F-35178E6AD21A, GetDate=04.03.2021, TakeDate=08.01.2022, ResultDate=31/10/2021}
{MDACODE=0d03c0e7-ee92-477f-b688-ef0e6635371a, IDNum=449462579, IDType=0, FirstName=Mac, LastName=Roizn, City=Ramana, Street=Eliot, BuildingNumber=67, Barcode=77795D75-D578-F6DB-A8A7-E6E3892CC346, GetDate=17.10.2021, TakeDate=28.03.2021, ResultDate=16/03/2021}
{MDACODE=ae8689a2-85b3-4cf1-86e4-675359407589, IDNum=388454712, IDType=2, FirstName=Ermin, LastName=McKenny, City=Ronda, Street=Manitowish, BuildingNumber=44, Barcode=0980F986-8212-640A-DA8D-8C8A11CB2A95, GetDate=31.10.2021, TakeDate=25.10.2021, ResultDate=6/10/2021}
{MDACODE=b5bf10a7-191f-40ed-8caa-e58213aa4913, IDNum=701919563, IDType=0, FirstName=Margot, LastName=Cheeke, City=Santa Apolonia, Street=Hanson, BuildingNumber=35, Barcode=FDC6C092-18D5-97C5-7B73-1A8795131353, GetDate=10.06.2021, TakeDate=12.02.2021, ResultDate=17/10/2021}
